"id","area","feature","user_story","expected_behavior","source","status","validation_notes","error_detail","last_validated"
"FEAT-0389","Stacks","Duplicate Stack Template","As an operator, I want to duplicate an existing stack template, so that I can create variations without starting from scratch.","Creates a new StackTemplate with copied definition but unique slug/name. Allows setting new name, description, category.","backend/routes/stacks.py:duplicate_template, backend/services/stack_service.py:duplicate_template","Validated","stack_service.py:duplicate_template copies the original definition into a new StackTemplate with a unique slug (_generate_unique_slug) and a new name; description/category default from the original or request.","","2026-06-22"
"FEAT-0390","Stacks","Export Stack Template","As an operator, I want to export a stack template as JSON, so that I can share or version control the template.","Returns the template definition as JSON including modules, variables, prerequisites, metadata for import/backup.","backend/routes/stacks.py:export_template, backend/services/stack_service.py:export_template","Validated","stack_service.py:export_template returns the full definition (modules, variable_templates, prerequisites, metadata) plus export_version/export_date as JSON.","","2026-06-22"
"FEAT-0391","Stacks","Get Imported Blueprint Release as Stack Template","As a user, I want to view an imported blueprint release in stack template format, so that I can use blueprints through the same interface as stack templates.","Returns an imported BlueprintRelease in StackTemplateResponse shape with slug=release-{release_id}.","backend/routes/stacks.py:get_imported_blueprint_release, backend/services/imported_blueprint_service.py:get_template_like","Validated","stacks.py:get_imported_blueprint_release → imported_blueprint_service.py:get_template_like returns the release in StackTemplateResponse shape with slug=release-{release_id}.","","2026-06-22"
"FEAT-0392","Stacks","Get Imported Blueprint Required Inputs","As a user, I want to see what inputs an imported blueprint requires, so that I can prepare values before deployment.","Returns required and optional inputs from blueprint manifest with type, description, example, default, validation. Sorts by author-specified order.","backend/routes/stacks.py:get_imported_blueprint_required_inputs, backend/services/imported_blueprint_service.py:get_required_inputs","Validated","imported_blueprint_service.py:get_required_inputs returns required+optional inputs with type/description/example/default/validation, applies manifest defaults, and sorts by author-specified 'order' (inputs without order fall to the end in original sequence).","","2026-06-22"
"FEAT-0393","Stacks","Get Stack Deployment Status","As a user, I want to check the current status of a stack deployment, so that I can see progress and any errors.","Returns overall status (pending/in_progress/success/failed), module-by-module status, current step, error messages for failed modules.","backend/routes/stacks.py:get_stack_status, backend/services/stack_service.py:get_stack_status","Validated","stacks.py:get_stack_status → stack_service.py:get_stack_status reconciles stale in-progress rows then returns deployment_service.get_deployment_status with overall + per-module status and error messages.","","2026-06-22"
"FEAT-0394","Stacks","Get Stack Instance Details","As a user, I want to view details of a specific stack instance, so that I can understand its configuration and deployment status.","Returns instance with all inputs, module_instances array showing per-module deployment status, and deployment history with timestamps.","backend/routes/stacks.py:get_stack_instance, backend/services/stack_service.py:get_instance","Validated","stack_service.py:get_instance returns the instance with variables, a module_instances array (per-module status/order/error/engine metadata), and timestamps (started_at/completed_at/created_at/updated_at).","","2026-06-22"
"FEAT-0395","Stacks","Get Stack Required Inputs","As a user, I want to see what variables I need to provide for a stack template, so that I can prepare inputs before deployment.","Returns required and optional inputs with name, type, description, example, default, validation rules, and whether value comes from project secrets or module outputs.","backend/routes/stacks.py:get_stack_required_inputs, backend/services/stack_service.py:get_required_inputs","Validated","stack_service.py:get_required_inputs returns required+optional inputs with name/type/description/example/default/validation, attaches catalog-backed options (DOCA, external Helm charts), pre-populates from project context, and dedups across modules.","","2026-06-22"
"FEAT-0396","Stacks","Get Stack Template Details","As a user, I want to view detailed information about a stack template, so that I can understand what it deploys before instantiating it.","Returns full definition: name, description, category, cloud_provider, modules array, variable_templates, prerequisites, tags, maturity, deployment outcomes.","backend/routes/stacks.py:get_stack_template, backend/services/stack_service.py:get_template","Validated","stack_service.py:get_template returns the full definition: name/description/category/cloud_provider, modules (with engine/capability metadata), variable_templates, prerequisites, tags, maturity, outcomes.","","2026-06-22"
"FEAT-0397","Stacks","Import Stack Template","As an operator, I want to import a stack template from JSON, so that I can restore or share stack definitions.","Accepts JSON template definition, creates a new StackTemplate. Validates structure and generates unique slug.","backend/routes/stacks.py:import_template, backend/services/stack_service.py:import_template","Validated","stack_service.py:import_template validates presence of name+modules, generates a unique slug, and creates a StackTemplate (created_by=user, is_public=False).","","2026-06-22"
"FEAT-0398","Stacks","List Stack Instances","As a user, I want to see all stack instances in my project, so that I can monitor and manage active stacks.","Returns paginated instances with status (pending/deploying/deployed/failed), template info, created timestamp, deployment progress summary.","backend/routes/stacks.py:list_stack_instances, backend/services/stack_service.py:list_instances","Validated","stack_service.py:list_instances returns project stack instances filterable by status, ordered by created_at desc; StackInstanceResponse carries status/template/progress fields.","","2026-06-22"
"FEAT-0399","Stacks","List Stack Templates","As a user, I want to see all available stack templates, so that I can find a starting point for my deployment.","Returns paginated templates filterable by category, cloud_provider, tags, is_featured, created_by, is_public. Includes name, description, icon, estimated time/cost, difficulty, module count.","backend/routes/stacks.py:list_stack_templates, backend/services/stack_service.py:list_templates","Validated","stack_service.py:list_templates filters by category/cloud_provider/tags/is_featured/created_by/is_public and orders by featured+name; StackTemplateListResponse includes name/description/icon/estimated time/cost/difficulty/module count.","","2026-06-22"
"FEAT-0400","Stacks","Preview Imported Blueprint Release","As a user, I want to see what modules will be created from an imported blueprint, so that I can understand the deployment before committing.","Returns modules array from blueprint manifest with name, description, dependencies. Shows total_modules, prerequisites, estimated cost/time.","backend/routes/stacks.py:preview_imported_blueprint_release, backend/services/imported_blueprint_service.py:preview_release","Validated","imported_blueprint_service.py:preview_release returns the modules array (name/description/dependencies via get_template_like serialization) with total_modules, prerequisites, and estimated cost/time; no modules are created.","","2026-06-22"
